index,Location_id,address_1,address_2,city,state,zip,county,location_source_value,latitude,longitude,address_type,state_abbr,flag,geometry,ZCTA5CE20,NAMELSAD_COUNTY_20,county_match
20127,97875,1230 South Grant Street,,Denver,Colorado,08021,Denver County,"1230 SOUTH GRANT STREET, DENVER, CO 80210",39.693826535681495,-104.98364405477648,Street Address,CO,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-104.9836440547765 39.6938265356815),08021,Denver County,1
20129,97876,1700 East Louisiana Avenue,,Denver,Colorado,08021,Denver County,"1700 EAST LOUISIANA AVENUE, DENVER, CO 80210",39.69215418521369,-104.9661980146791,Street Address,CO,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-104.9661980146791 39.69215418521369),08021,Denver County,1
20130,97877,5525 Astrozon Blvd.,,Colorado Springs,Colorado,80916,El Paso County,"5525 ASTROZON BLVD., COLORADO SPRINGS, CO 80916",38.79752330314278,-104.72826643943333,Street Address,CO,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-104.7282664394333 38.79752330314278),80916,El Paso County,1
20132,97879,15 South Chelton Road,,Colorado Springs,Colorado,08091,El Paso County,"15 SOUTH CHELTON ROAD, COLORADO SPRINGS, CO 80910",38.8319799497932,-104.76585395685892,Street Address,CO,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-104.7658539568589 38.8319799497932),08091,El Paso County,1
20133,97885,"2328 Silver Clouds Dr, N",,Las Vegas,Nevada,89031,Clark County,"2328 SILVER CLOUDS DR, N LAS VEGAS, NV 89031",36.26839760196169,-115.17467830866788,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1746783086679 36.26839760196169),89031,Clark County,1
20136,97888,40300 N Simonton Blvd,,Queen Creek,Arizona,08514,Pinal County,"40300 N SIMONTON BLVD, QUEEN CREEK, AZ 85140",33.24556308109597,-111.52093322142773,Street Address,AZ,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-111.5209332214277 33.24556308109597),08514,Pinal County,1
20138,97921,7350 E. Innovation Way South,,Mesa,Arizona,85212,Maricopa County,"7350 E. INNOVATION WAY SOUTH, MESA, AZ 85212",33.30516033265725,-111.67305563394795,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.673055633948 33.30516033265725),85212,Maricopa County,1
20141,97936,300 E 1200 N,,Bountiful,Utah,08401,Davis County,"300 E 1200 N, BOUNTIFUL, UT 84010",40.90114663718869,-111.87544108809848,Street Address,UT,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-111.8754410880985 40.90114663718869),08401,Davis County,1
20142,97939,"333 W Tropical Pkwy, N",,Las Vegas,Nevada,89031,Clark County,"333 W TROPICAL PKWY, N LAS VEGAS, NV 89031",36.26796829933686,-115.14550788238527,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1455078823853 36.26796829933686),89031,Clark County,1
20143,97954,Box Butte 33,,Paradise Valley,Nevada,89426,Humboldt County,"BOX BUTTE 33, PARADISE VALLEY, NV 89426",41.492139311214736,-117.53442936419349,PO Box,NV,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-117.5344293641935 41.49213931121474),89426,Humboldt County,1
20145,97956,1015 Calle Sur,,Hobbs,New Mexico,08824,Lea County,"1015 CALLE SUR, HOBBS, NM 88240",32.743327533080254,-103.1476637278493,Street Address,NM,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-103.1476637278493 32.74332753308025),08824,Lea County,1
20151,97978,1035 Birch,,Broomfield,Colorado,08002,Broomfield County,"1035 BIRCH, BROOMFIELD, CO 80020",39.93036180587162,-105.05943483534756,Street Address,CO,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-105.0594348353476 39.93036180587162),08002,Broomfield County,1
20158,97998,450 Llano Street,,Aztec,New Mexico,08741,San Juan County,"450 LLANO STREET, AZTEC, NM 87410",36.816279131354456,-108.00095149488826,Street Address,NM,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-108.0009514948883 36.81627913135446),08741,San Juan County,1
20159,98007,3201 W Arizona Ave.,,Denver,Colorado,80219,Denver County,"3201 W ARIZONA AVE., DENVER, CO 80219",39.6953137300843,-105.02824930642302,Street Address,CO,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-105.028249306423 39.6953137300843),80219,Denver County,1
20160,98016,11500 W. 84Th Ave,,Arvada,Colorado,80005,Jefferson County,"11500 W. 84TH AVE, ARVADA, CO 80005",39.85083752084307,-105.12845119668064,Street Address,CO,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-105.1284511966806 39.85083752084307),80005,Jefferson County,1
20161,98042,1431 E. Campbell,,Phoenix,Arizona,85014,Maricopa County,"1431 E. CAMPBELL, PHOENIX, AZ 85014",33.50100994932586,-112.05014845840184,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.0501484584018 33.50100994932586),85014,Maricopa County,1
20163,98048,1024 S 37Th St,,Lincoln,Nebraska,06851,Lancaster County,"1024 S 37TH ST, LINCOLN, NE 68510",40.80327476287174,-96.66726250018226,Street Address,NE,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-96.66726250018226 40.80327476287174),06851,Lancaster County,1
20166,98072,1395 S 600 E,,Bountiful,Utah,08401,Davis County,"1395 S 600 E, BOUNTIFUL, UT 84010",40.87568786976996,-111.86823529336944,Street Address,UT,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-111.8682352933694 40.87568786976996),08401,Davis County,1
20169,98102,3001 W. Indian School,,Phoenix,Arizona,85017,Maricopa County,"3001 W. INDIAN SCHOOL, PHOENIX, AZ 85017",33.49396636191853,-112.12408686614468,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.1240868661447 33.49396636191853),85017,Maricopa County,1
20171,98127,Old Main Highway,,Bluff,Utah,84512,San Juan County,"OLD MAIN HIGHWAY, BLUFF, UT 84512",37.28399401492164,-109.5514023410974,Street Address,UT,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-109.5514023410974 37.28399401492164),84512,San Juan County,1
20174,98142,1620 S 50 W,,Bountiful,Utah,08401,Davis County,"1620 S 50 W, BOUNTIFUL, UT 84010",40.87349019426441,-111.88289963461251,Street Address,UT,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-111.8828996346125 40.87349019426441),08401,Davis County,1
20176,98156,2211 Puerto Rico Ave,,Alamogordo,New Mexico,08831,Otero County,"2211 PUERTO RICO AVE, ALAMOGORDO, NM 88310",32.91816857397196,-105.94865310157036,Street Address,NM,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-105.9486531015704 32.91816857397196),08831,Otero County,1
20179,98181,"501 East Elizabeth, Fort",,Collins,Colorado,80524,Larimer County,"501 EAST ELIZABETH, FORT COLLINS, CO 80524",40.57392035094089,-105.06983541382444,Street Address,CO,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-105.0698354138244 40.57392035094089),80524,Larimer County,1
20183,98185,308 S. Hannaford,,Wilsall,Montana,59086,Park County,"308 S. HANNAFORD, WILSALL, MT 59086",45.98993042491216,-110.66284688704636,Street Address,MT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-110.6628468870464 45.98993042491216),59086,Park County,1
20185,98191,25421 Highway 69,,Gardner,Colorado,08104,Huerfano County,"25421 HIGHWAY 69, GARDNER, CO 81040",37.78359991686249,-105.16804240634744,Street Address,CO,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-105.1680424063474 37.78359991686249),08104,Huerfano County,1
20190,98217,706 3Rd St W,,Anamoose,North Dakota,05871,McHenry County,"706 3RD ST W, ANAMOOSE, ND 58710",47.88312130676256,-100.24516075287592,Street Address,ND,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-100.2451607528759 47.88312130676256),05871,McHenry County,1
20195,98269,"106 O"" Avenue",,Labarge,Wyoming,83123,Lincoln County,"106 ""O"" AVENUE, LABARGE, WY 83123",42.26206881920631,-110.19810475760134,Street Address,WY,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-110.1981047576013 42.26206881920631),83123,Lincoln County,1
20196,98272,Germann Road &,,Queen Creek,Arizona,85142,Maricopa County,"GERMANN ROAD & HAWS ROAD, QUEEN CREEK, AZ 85142",33.27745455164244,-111.65846377507022,Intersection,AZ,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-111.6584637750702 33.27745455164244),85142,Maricopa County,1
20199,98284,2001 34Th Street,,Evans,Colorado,08062,Weld County,"2001 34TH STREET, EVANS, CO 80620",40.38190839715576,-104.7093572081298,Street Address,CO,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-104.7093572081298 40.38190839715576),08062,Weld County,1
20203,98293,8621 N 3Rd St,,Phoenix,Arizona,08502,Maricopa County,"8621 N 3RD ST, PHOENIX, AZ 85020",33.563102238834624,-112.06869044494248,Street Address,AZ,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-112.0686904449425 33.56310223883462),08502,Maricopa County,1
20204,98315,Us Highway 414,,Mckinnon,Wyoming,82938,Sweetwater County,"US HIGHWAY 414, MCKINNON, WY 82938",41.02731175498739,-109.93580061129308,Ambiguous,WY,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-109.9358006112931 41.02731175498739),82938,Sweetwater County,1
20206,98326,4137 E County Line Rd.,,Erie,Colorado,80516,Boulder County,"4137 E COUNTY LINE RD., ERIE, CO 80516",40.05026445901772,-105.05645229475532,Street Address,CO,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-105.0564522947553 40.05026445901772),80516,Boulder County,1
20215,98442,10980 E. Desert Mountain,,"Boule, Florence",Arizona,85132,Pinal County,"10980 E. DESERT MOUNTAIN BOULE, FLORENCE, AZ 85132",33.152500415833074,-111.44786597289792,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.4478659728979 33.15250041583307),85132,Pinal County,1
20217,98444,5220 W. Ohio Avenue,,Lakewood,Colorado,80226,Jefferson County,"5220 W. OHIO AVENUE, LAKEWOOD, CO 80226",39.701441289767125,-105.0550247091738,Street Address,CO,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-105.0550247091738 39.70144128976712),80226,Jefferson County,1
20221,98472,440 S. Park,,Tucson,Arizona,85719,Pima County,"440 S. PARK, TUCSON, AZ 85719",32.21726640428363,-110.95683090518004,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-110.95683090518 32.21726640428363),85719,Pima County,1
20226,98504,3997 E Lockwood Dr,,Phoenix,Arizona,08505,Maricopa County,"3997 E LOCKWOOD DR, PHOENIX, AZ 85050",33.69319083898699,-111.98795237530209,Street Address,AZ,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-111.9879523753021 33.69319083898699),08505,Maricopa County,1
20228,98518,505 South Alta Vista,,Carlsbad,New Mexico,08822,Eddy County,"505 SOUTH ALTA VISTA, CARLSBAD, NM 88220",32.41528168296113,-104.24668628111624,Street Address,NM,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-104.2466862811162 32.41528168296113),08822,Eddy County,1
20229,98530,Cougar Lane N,491,Tohatchi,New Mexico,87325,McKinley County,"COUGAR LANE N 491, TOHATCHI, NM 87325",35.85942192221913,-108.75208198429446,Ambiguous,NM,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-108.7520819842945 35.85942192221913),87325,McKinley County,1
20232,98542,301 N. Carlisle Avenue,,Somerton,Arizona,08535,Yuma County,"301 N. CARLISLE AVENUE, SOMERTON, AZ 85350",32.598721385170386,-114.71471298781418,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-114.7147129878142 32.59872138517039),08535,Yuma County,1
20234,98549,9943 S. 28Th Street,,Yuma,Arizona,85367,Yuma County,"9943 S. 28TH STREET, YUMA, AZ 85367",32.67679255113456,-114.46169693375847,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-114.4616969337585 32.67679255113456),85367,Yuma County,1
20236,98571,1350 E. 3Rd Ave,,Denver,Colorado,80205,Denver County,"1350 E. 3RD AVE, DENVER, CO 80205",39.762648150903935,-104.96932344130045,Street Address,CO,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-104.9693234413004 39.76264815090394),80205,Denver County,1
20239,98577,29 Nm-169,,Alamo,New Mexico,87825,Socorro County,"29 NM-169, ALAMO, NM 87825",34.413607453947364,-107.5038567650645,Street Address,NM,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-107.5038567650645 34.41360745394736),87825,Socorro County,1
20240,98579,Route 12- South Lupton Road,,St. Michaels,Arizona,86511,Apache County,"ROUTE 12- SOUTH LUPTON ROAD, ST. MICHAELS, AZ 86511",35.592114000226466,-109.10368400044707,Street Address,AZ,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-109.1036840004471 35.59211400022647),86511,Apache County,1
20242,98582,605 Healy Spring Rd.,,Conrad,Montana,59425,Pondera County,"605 HEALY SPRING RD., CONRAD, MT 59425",48.068799671992025,-111.99522036668648,Street Address,MT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.9952203666865 48.06879967199202),59425,Pondera County,1
20244,98586,800 N. Chambers Ave.,,Red Lodge,Montana,59068,Carbon County,"800 N. CHAMBERS AVE., RED LODGE, MT 59068",45.18253403622732,-109.24974718205289,Street Address,MT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-109.2497471820529 45.18253403622732),59068,Carbon County,1
20245,98595,15502 W. Highway 70,,Fort Thomas,Arizona,85536,Graham County,"15502 W. HIGHWAY 70, FORT THOMAS, AZ 85536",33.03639290486519,-109.96205146798653,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-109.9620514679865 33.03639290486519),85536,Graham County,1
20247,98596,40068 399Th Ave,,Huron,South Dakota,05735,Beadle County,"40068 399TH AVE, HURON, SD 57350",44.56434741921061,-98.2070362673684,Street Address,SD,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-98.20703626736839 44.56434741921061),05735,Beadle County,1
20249,98602,10720 W Indian School Rd.,,Phoenix,Arizona,85037,Maricopa County,"10720 W INDIAN SCHOOL RD., PHOENIX, AZ 85037",33.49530090626926,-112.2733432711246,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.2733432711246 33.49530090626926),85037,Maricopa County,1
20250,98611,10 N. Spring Valley Rd.,,Parks,Arizona,86018,Coconino County,"10 N. SPRING VALLEY RD., PARKS, AZ 86018",35.2620574947939,-111.94984986630053,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.9498498663005 35.2620574947939),86018,Coconino County,1
20252,98613,3656 S. Pecos-Mcleod Interconn,,Las Vegas,Nevada,89121,Clark County,"3656 S. PECOS-MCLEOD INTERCONN, LAS VEGAS, NV 89121",36.1234807397931,-115.10656377862496,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.106563778625 36.1234807397931),89121,Clark County,1
20254,98624,Lakeshore Drive,,Decker,Montana,59025,Big Horn County,"LAKESHORE DRIVE, DECKER, MT 59025",45.10752500009086,-106.80885900008484,Ambiguous,MT,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-106.8088590000848 45.10752500009086),59025,Big Horn County,1
20256,98644,209 5Th Ave N.,,Twin Falls,Idaho,83301,Twin Falls County,"209 5TH AVE N., TWIN FALLS, ID 83301",42.55961266704813,-114.46841773435388,Street Address,ID,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-114.4684177343539 42.55961266704813),83301,Twin Falls County,1
20258,98668,COLLEGE OF SOUTHERN IDAHO EVERGREEN BLDG. ROOM 38,, TWIN FALLS,Idaho,83301,Twin Falls County,"COLLEGE OF SOUTHERN IDAHO EVERGREEN BLDG. ROOM 38, TWIN FALLS, ID 83301",42.57984935210603,-114.47393696100164,,ID,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-114.4739369610016 42.57984935210603),83301,Twin Falls County,1
20259,98702,450 S. 400 East,,Orem,Utah,84097,Utah County,"450 S. 400 EAST, OREM, UT 84097",40.2887321361811,-111.68767479891544,Street Address,UT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.6876747989154 40.2887321361811),84097,Utah County,1
20260,98708,3950 N. Maple Hollow Blvd.,,Lehi,Utah,84043,Utah County,"3950 N. MAPLE HOLLOW BLVD., LEHI, UT 84043",40.4365279118516,-111.85377877197742,Street Address,UT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.8537787719774 40.4365279118516),84043,Utah County,1
20265,98728,11189 S. Willow Walk Rd,,South Jordan,Utah,84009,Salt Lake County,"11189 S. WILLOW WALK RD, SOUTH JORDAN, UT 84009",40.53917000213751,-111.99974142940796,Street Address,UT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.999741429408 40.53917000213751),84009,Salt Lake County,1
20269,98740,851 W. 450 South,,Payson,Utah,84651,Utah County,"851 W. 450 SOUTH, PAYSON, UT 84651",40.03622234530963,-111.7477014011967,Street Address,UT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.7477014011967 40.03622234530963),84651,Utah County,1
20275,98754,3400 N. 3000 W,,Farr West,Utah,84404,Weber County,"3400 N. 3000 W, FARR WEST, UT 84404",41.321981566952026,-112.0525839690035,Street Address,UT,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.0525839690035 41.32198156695203),84404,Weber County,1
20277,98775,940 E. Maricopa Street,,Springerville,Arizona,85938,Apache County,"940 E. MARICOPA STREET, SPRINGERVILLE, AZ 85938",34.12450997180586,-109.2752377028932,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-109.2752377028932 34.12450997180586),85938,Apache County,1
20280,98790,37611 N Pecan Crk,,San Tan Vly,Arizona,08514,Pinal County,"37611 N PECAN CRK, SAN TAN VLY, AZ 85140",33.221263151883306,-111.54928161466516,Street Address,AZ,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-111.5492816146652 33.22126315188331),08514,Pinal County,1
20282,98812,"1977 Acoma Blvd W, Lk",,Havasu Cty,Arizona,86403,Mohave County,"1977 ACOMA BLVD W, LK HAVASU CTY, AZ 86403",34.49668740965732,-114.34084783712562,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-114.3408478371256 34.49668740965732),86403,Mohave County,1
20283,98818,1720 N 45Th Ave.,,Phoenix,Arizona,85035,Maricopa County,"1720 N 45TH AVE., PHOENIX, AZ 85035",33.4672463446758,-112.15642098278816,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.1564209827882 33.4672463446758),85035,Maricopa County,1
20291,98838,1150 W Superstition Blvd,,Apache Jct,Arizona,08512,Pinal County,"1150 W SUPERSTITION BLVD, APACHE JCT, AZ 85120",33.422907557857016,-111.55831523216408,Street Address,AZ,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-111.5583152321641 33.42290755785702),08512,Pinal County,1
20292,98846,4525 N. 98Th Avenue,,Phoenix,Arizona,85037,Maricopa County,"4525 N. 98TH AVENUE, PHOENIX, AZ 85037",33.50206387587422,-112.26896014381668,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.2689601438167 33.50206387587422),85037,Maricopa County,1
20293,98847,41735 W. Alan Stephens Pkwy,,Maricopa,Arizona,85138,Pinal County,"41735 W. ALAN STEPHENS PKWY, MARICOPA, AZ 85138",33.042486437862834,-112.01588606578018,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.0158860657802 33.04248643786283),85138,Pinal County,1
20296,98859,Tbd In Goodyear,,Goodyear,Arizona,85338,Maricopa County,"TBD IN GOODYEAR, GOODYEAR, AZ 85338",33.50125031719762,-112.0500060107506,Ambiguous,AZ,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-112.0500060107506 33.50125031719762),85338,Maricopa County,1
20298,98869,5220 W. Indian School Rd,,Phoenix,Arizona,85031,Maricopa County,"5220 W. INDIAN SCHOOL RD, PHOENIX, AZ 85031",33.49705581203924,-112.17052450310442,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.1705245031044 33.49705581203924),85031,Maricopa County,1
20301,98884,301 E Combs Rd,,San Tan Vly,Arizona,08514,Pinal County,"301 E COMBS RD, SAN TAN VLY, AZ 85140",33.219812077041844,-111.56217349361442,Street Address,AZ,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-111.5621734936144 33.21981207704184),08514,Pinal County,1
20302,98888,20070 W. Blue Horizons Pkwy. N,,Buckeye,Arizona,85326,Maricopa County,"20070 W. BLUE HORIZONS PKWY. N, BUCKEYE, AZ 85326",33.44712327805455,-112.49429494836214,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.4942949483621 33.44712327805455),85326,Maricopa County,1
20304,98890,272 E Sagebrush St,,Litchfield Pk,Arizona,08534,Maricopa County,"272 E SAGEBRUSH ST, LITCHFIELD PK, AZ 85340",33.49169089673053,-112.35658476579876,Street Address,AZ,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-112.3565847657988 33.49169089673053),08534,Maricopa County,1
20307,98902,3300 E. Sky Crossing Way,,Phoenix,Arizona,08505,Maricopa County,"3300 E. SKY CROSSING WAY, PHOENIX, AZ 85050",33.6884455350847,-112.01113101258844,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-112.0111310125884 33.6884455350847),08505,Maricopa County,1
20308,98910,19684 S. 225Th Pl,,Queen Creek,Arizona,85142,Maricopa County,"19684 S. 225TH PL, QUEEN CREEK, AZ 85142",33.268607644371606,-111.59838776275338,Street Address,AZ,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-111.5983877627534 33.26860764437161),85142,Maricopa County,1
20311,98913,100 San Carlos Ave,,San Carlos,Arizona,08555,Gila County,"100 SAN CARLOS AVE, SAN CARLOS, AZ 85550",33.357656566259735,-110.45363950894892,Street Address,AZ,FAILED DUE TO NON 5-DIGIT ZIPCODE,POINT (-110.4536395089489 33.35765656625973),08555,Gila County,1
